customer_id,tenure,monthly_charges,total_charges,senior_citizen,partner,dependents,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,num_services,churn,churn_prob,risk_segment,monthly_revenue_risk
CUST01046,53,98.84,4582.5,0,1,0,1,0,Fiber optic,0,0,1,0,1,0,Month-to-month,0,Bank transfer,2,0,0.14714408756638428,Low risk,14.543721615061422
CUST01047,44,110.61,4205.47,0,1,0,1,1,No,1,1,1,0,0,0,Month-to-month,1,Electronic check,4,0,0.12103889646622044,Low risk,13.388112338128643
CUST01048,24,114.26,2829.68,0,1,1,1,0,DSL,1,1,1,1,0,0,Month-to-month,1,Mailed check,4,0,0.3301843447416099,Medium risk,37.72686323017635
CUST01049,30,115.93,3088.46,0,0,1,1,0,No,1,1,0,1,0,0,Month-to-month,0,Credit card,3,0,0.23595639961547063,Low risk,27.354425407421513
CUST01050,59,71.19,4260.06,0,0,1,1,1,No,1,1,1,1,1,0,Month-to-month,1,Bank transfer,6,0,0.0848731932974184,Low risk,6.042122630843215
CUST01051,14,117.69,1579.98,0,1,1,1,0,DSL,1,1,1,0,0,0,One year,1,Credit card,3,0,0.27135618968052994,Low risk,31.93590996350157
CUST01052,9,95.25,742.01,0,0,0,1,1,DSL,1,0,0,1,1,0,One year,0,Mailed check,4,1,0.5122555358403739,Medium risk,48.79233978879561
CUST01053,40,34.49,1436.29,0,1,1,1,1,Fiber optic,0,0,0,1,0,1,Month-to-month,1,Bank transfer,3,1,0.597725286029906,Medium risk,20.61554511517146
CUST01054,66,66.64,3955.74,0,1,1,0,0,Fiber optic,0,0,0,1,1,0,Month-to-month,1,Electronic check,2,0,0.1625316824352339,Low risk,10.831111317483986
CUST01055,25,91.27,2331.79,0,1,0,1,1,Fiber optic,1,1,1,1,1,0,Month-to-month,0,Electronic check,6,1,0.665891325705336,High risk,60.77590129712602
CUST01056,22,43.23,840.51,0,0,0,1,0,Fiber optic,0,0,1,1,1,0,One year,1,Electronic check,3,1,0.738966036738849,High risk,31.94550176822044
CUST01057,4,83.34,340.29,0,0,0,1,1,Fiber optic,0,1,0,0,1,0,Month-to-month,0,Mailed check,3,1,0.8595256684799175,High risk,71.63286921111633
CUST01058,26,85.99,1906.29,0,1,1,1,0,DSL,0,0,1,0,0,1,Month-to-month,1,Credit card,2,1,0.38377250148901726,Medium risk,33.000597403040594
CUST01059,58,34.6,1911.19,0,0,0,0,0,No,0,0,0,1,0,1,One year,1,Mailed check,2,0,0.09552717220223891,Low risk,3.3052401581974666
CUST01060,29,75.64,2202.09,0,1,0,1,0,Fiber optic,0,1,1,1,1,1,Month-to-month,1,Bank transfer,5,0,0.5293586360875354,Medium risk,40.04068723366118
CUST01061,37,96.71,3710.52,0,0,0,0,0,Fiber optic,1,1,0,1,0,0,Month-to-month,0,Bank transfer,3,0,0.3938560142590567,Medium risk,38.08981513899337
CUST01062,70,68.89,4975.84,0,0,0,1,0,No,0,1,1,0,1,0,Month-to-month,0,Bank transfer,3,0,0.04879922709189607,Low risk,3.3617787543607203
CUST01063,18,19.23,350.96,1,0,0,1,0,Fiber optic,0,0,0,1,1,0,Two year,0,Mailed check,2,1,0.6994184960763223,High risk,13.449817679547678
CUST01064,42,18.92,816.6,0,0,0,1,0,DSL,1,0,0,0,1,1,Two year,0,Bank transfer,3,0,0.16242046293402645,Low risk,3.0729951587117807
CUST01065,41,54.42,1985.44,0,1,1,1,0,Fiber optic,1,0,1,0,0,1,One year,1,Mailed check,3,1,0.2544944537500712,Low risk,13.849588173078875
CUST01066,38,112.47,3875.69,0,0,0,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Electronic check,1,1,0.4354232336899062,Medium risk,48.97205109310375
CUST01067,34,41.33,1275.65,0,0,0,1,0,DSL,1,0,0,1,1,0,Month-to-month,0,Credit card,3,1,0.6044379717414939,High risk,24.981421372075943
CUST01068,17,82.71,1301.19,0,0,0,1,1,No,1,0,1,0,0,0,Two year,1,Electronic check,3,0,0.23514453095375143,Low risk,19.448804155184778
CUST01069,37,40.65,1396.76,0,0,0,1,0,DSL,1,0,0,1,1,0,Two year,1,Electronic check,3,0,0.21100980163206215,Low risk,8.577548436343326
CUST01070,25,50.81,1218.06,1,0,0,1,1,Fiber optic,0,1,1,0,0,1,Month-to-month,0,Credit card,4,1,0.795748652890349,High risk,40.431989053358635
CUST01071,27,104.5,2488.5,0,0,0,1,0,Fiber optic,1,0,0,1,0,0,Two year,1,Electronic check,2,0,0.2102446107627656,Low risk,21.970561824709005
CUST01072,57,92.34,5201.53,0,1,0,1,1,DSL,1,0,0,1,0,1,Month-to-month,1,Bank transfer,4,0,0.0666010837274699,Low risk,6.149944071394571
CUST01073,31,27.73,759.49,0,1,0,1,0,No,1,0,0,1,1,0,Month-to-month,0,Electronic check,3,1,0.7088291004338527,High risk,19.655830955030737
CUST01074,6,61.73,337.81,0,1,0,1,1,No,0,1,1,0,0,0,One year,1,Mailed check,3,0,0.5767032333380078,Medium risk,35.599890593955216
CUST01075,40,20.98,797.8,0,1,0,1,1,Fiber optic,1,0,0,0,0,0,Month-to-month,1,Electronic check,2,0,0.7596584394396542,High risk,15.937634059443944
CUST01076,12,67.05,812.07,0,0,0,1,1,DSL,1,0,1,1,1,1,Two year,1,Mailed check,6,0,0.30536184065633887,Medium risk,20.47451141600752
CUST01077,53,85.57,4525.66,0,1,0,1,1,DSL,0,0,1,0,1,0,Month-to-month,0,Mailed check,3,0,0.1097200883710499,Low risk,9.38874796191074
CUST01078,71,30.09,2091.75,0,1,0,1,1,Fiber optic,0,1,0,0,1,0,Month-to-month,0,Bank transfer,3,0,0.21896355837224624,Low risk,6.5886134714208895
CUST01079,10,47.47,418.28,0,0,1,1,1,DSL,1,1,1,1,0,1,Two year,1,Mailed check,6,0,0.3868388480317814,Medium risk,18.363240116068663
CUST01080,45,58.58,2529.1,0,1,1,1,0,Fiber optic,0,1,1,1,1,0,Two year,1,Credit card,4,0,0.09757208946410219,Low risk,5.715773000807106
CUST01081,17,111.79,1648.6,0,0,0,1,0,No,1,0,0,0,0,0,Month-to-month,1,Electronic check,1,1,0.5745933590211654,Medium risk,64.23379160497608
CUST01082,26,119.31,2870.87,1,0,0,0,0,Fiber optic,0,1,0,0,1,0,Month-to-month,1,Mailed check,2,1,0.48667586318820905,Medium risk,58.065297236985224
CUST01083,62,22.58,1305.75,0,1,0,1,0,No,0,1,0,1,1,1,One year,1,Bank transfer,4,0,0.08918178055835535,Low risk,2.013724605007664
CUST01084,46,95.62,3773.76,0,0,0,1,1,Fiber optic,1,1,1,1,0,0,Month-to-month,1,Credit card,5,0,0.24761057783250243,Low risk,23.676523452343883
CUST01085,64,55.92,3238.16,0,0,1,1,1,Fiber optic,0,1,1,0,0,1,Two year,1,Electronic check,4,0,0.03838130414340071,Low risk,2.146282527698968
CUST01086,2,58.03,120.83,1,0,1,1,0,No,1,0,0,0,1,0,Two year,1,Bank transfer,2,0,0.4244424036987536,Medium risk,24.63039268663867
CUST01087,54,94.94,5335.56,0,0,1,1,1,Fiber optic,1,0,0,1,0,0,Month-to-month,0,Credit card,3,0,0.1655595893877236,Low risk,15.71822741647048
CUST01088,65,111.68,6681.84,0,0,1,1,0,No,1,1,1,0,1,1,Month-to-month,1,Electronic check,5,0,0.020978517791688096,Low risk,2.342880866975727
CUST01089,51,114.99,5035.37,0,1,1,1,1,DSL,1,1,0,1,0,1,Month-to-month,0,Credit card,5,0,0.05546205961362639,Low risk,6.377582234970898
CUST01090,53,76.87,3608.92,0,1,0,1,1,DSL,1,0,1,1,1,1,Two year,0,Electronic check,6,0,0.03211301688164857,Low risk,2.4685276076923257
CUST01091,36,54.43,1819.27,0,1,0,1,1,No,0,0,0,0,0,0,Month-to-month,1,Bank transfer,1,0,0.41776668259403754,Medium risk,22.739040533593464
CUST01092,26,98.33,2657.71,1,0,1,1,1,Fiber optic,1,1,1,1,0,0,Month-to-month,0,Credit card,5,0,0.6413064799879483,High risk,63.05966617721496
CUST01093,29,43.6,1110.45,1,1,0,1,0,No,0,0,1,0,0,1,Month-to-month,0,Bank transfer,2,0,0.616828132832182,High risk,26.893706591483134
CUST01094,21,75.54,1590.63,0,1,0,1,1,No,0,0,0,0,0,0,One year,1,Mailed check,1,1,0.35706297811063914,Medium risk,26.972537366477685
CUST01095,11,54.58,523.37,0,0,0,1,0,DSL,1,0,0,1,0,0,Month-to-month,1,Electronic check,2,1,0.8614870687852311,High risk,47.01996421429791
CUST01096,40,84.98,3556.42,0,1,1,1,0,Fiber optic,1,1,0,1,0,0,Month-to-month,1,Credit card,3,1,0.3504612896343922,Medium risk,29.78220039313065
CUST01097,11,42.52,433.26,0,1,0,0,0,Fiber optic,0,1,0,0,0,0,Two year,1,Mailed check,1,1,0.539937194246631,Medium risk,22.958129499366752
CUST01098,36,37.54,1358.26,1,1,0,1,0,Fiber optic,0,0,0,0,1,0,Two year,0,Electronic check,1,1,0.4117563583203774,Medium risk,15.457333691346966
CUST01099,59,111.66,6051.14,0,0,1,1,1,No,1,0,1,0,0,1,One year,0,Bank transfer,4,0,0.013647987116621714,Low risk,1.5239342414419805
CUST01100,39,28.38,1079.74,0,0,1,1,1,DSL,0,0,0,0,1,1,Month-to-month,0,Mailed check,3,1,0.5055914184196411,Medium risk,14.348684454749412
CUST01101,54,69.61,3339.45,0,1,1,1,0,Fiber optic,1,0,0,1,0,1,Month-to-month,1,Electronic check,3,0,0.2592709289037396,Low risk,18.047849360989314
CUST01102,55,40.53,1959.88,0,1,0,1,0,Fiber optic,1,1,1,1,0,1,One year,1,Electronic check,5,0,0.23123709143231175,Low risk,9.372039315751595
CUST01103,24,21.97,547.11,0,1,0,1,0,DSL,0,0,1,0,0,0,Month-to-month,1,Electronic check,1,1,0.814544814733177,High risk,17.8955495796879
CUST01104,22,21.67,492.72,0,1,1,1,1,No,0,0,0,0,1,0,Two year,0,Bank transfer,2,0,0.3122356501331097,Medium risk,6.766146538384488
CUST01105,69,35.87,2543.08,0,1,0,1,1,Fiber optic,1,1,1,0,0,0,One year,0,Bank transfer,4,0,0.11292428796403743,Low risk,4.050594209270022
CUST01106,56,106.41,5810.5,0,0,0,1,0,No,0,0,1,0,0,1,Month-to-month,1,Mailed check,2,0,0.043633940668383095,Low risk,4.643087626522645
CUST01107,33,46.81,1562.73,1,1,0,1,0,DSL,0,0,1,0,0,0,Two year,0,Credit card,1,0,0.23949259347849755,Low risk,11.21064830072847
CUST01108,36,114.95,3574.61,0,0,0,0,0,DSL,0,1,0,0,0,0,Two year,1,Credit card,1,0,0.042908000120454294,Low risk,4.9322746138462215
CUST01109,20,77.33,1418.17,0,1,0,1,1,Fiber optic,0,1,0,0,0,0,Month-to-month,0,Bank transfer,2,1,0.722460043588752,High risk,55.867835170718195
CUST01110,62,62.53,3538.57,0,1,0,1,0,DSL,0,0,1,1,0,0,Month-to-month,0,Electronic check,2,0,0.17833226442818112,Low risk,11.151116494694165
CUST01111,26,77.17,1960.53,0,0,0,1,0,No,1,0,1,1,0,0,Month-to-month,0,Bank transfer,3,1,0.5157331704747483,Medium risk,39.79912876553633
CUST01112,66,70.7,4298.46,0,1,1,1,1,DSL,1,1,1,0,1,0,Month-to-month,1,Mailed check,5,0,0.05599121781505636,Low risk,3.9585790995244845
CUST01113,40,95.4,3356.94,0,0,0,1,1,Fiber optic,1,1,0,1,0,1,Month-to-month,0,Bank transfer,5,1,0.31436688530099793,Medium risk,29.990600857715204
CUST01114,17,46.81,771.33,0,0,0,0,0,Fiber optic,1,0,1,1,0,0,One year,0,Bank transfer,3,1,0.7480955632589431,High risk,35.01835331615113
CUST01115,1,54.01,54.71,0,0,0,1,0,Fiber optic,0,1,1,1,0,1,Two year,1,Mailed check,4,1,0.5338877618510912,Medium risk,28.835278017577437
CUST01116,61,109.2,6171.1,0,0,0,0,0,DSL,0,1,0,1,0,0,Month-to-month,1,Credit card,2,0,0.04345628849026154,Low risk,4.745426703136561
CUST01117,43,114.54,4316.73,1,0,1,1,1,Fiber optic,1,1,0,1,0,1,Month-to-month,1,Electronic check,5,1,0.2760332516802688,Low risk,31.616848647457992
CUST01118,42,109.04,4072.88,0,0,0,1,0,Fiber optic,1,0,1,1,1,0,One year,0,Bank transfer,4,0,0.1359010541467285,Low risk,14.818650944159279
CUST01119,25,60.78,1363.75,0,1,1,0,0,DSL,1,0,1,0,1,1,Month-to-month,1,Electronic check,4,0,0.5594822220306157,Medium risk,34.00532945502082
CUST01120,39,97.6,3463.75,1,1,0,1,0,No,1,0,0,1,0,0,Two year,0,Credit card,2,0,0.06013668600237458,Low risk,5.8693405538317585
CUST01121,35,66.59,2280.68,0,1,0,1,0,DSL,1,0,1,1,0,1,Month-to-month,0,Electronic check,4,1,0.4847773384253134,Medium risk,32.28132296574162
CUST01122,3,68.75,200.1,0,0,0,1,1,Fiber optic,0,1,1,1,0,1,Month-to-month,1,Electronic check,5,1,0.8805525652203383,High risk,60.53798885889826
CUST01123,44,38.88,1692.27,0,1,0,1,0,Fiber optic,1,0,1,1,0,0,Month-to-month,0,Electronic check,3,1,0.6796434205916402,High risk,26.42453619260297
CUST01124,51,78.3,3683.82,0,1,0,1,1,DSL,1,1,1,0,1,0,One year,1,Mailed check,5,0,0.05724684770463374,Low risk,4.482428175272822
CUST01125,12,36.99,450.45,0,0,0,0,0,No,1,0,1,1,1,0,Month-to-month,1,Electronic check,4,1,0.8525139399043244,High risk,31.534490637060962
CUST01126,19,51.82,877.08,0,1,0,0,0,Fiber optic,1,1,0,0,0,0,One year,0,Bank transfer,2,0,0.6421479444650632,High risk,33.27610648217957
CUST01127,44,105.21,4369.11,0,0,1,1,1,DSL,1,0,0,1,1,0,Month-to-month,0,Mailed check,4,0,0.15009951592292903,Low risk,15.791970070251361
CUST01128,59,39.12,2331.59,0,1,1,1,1,Fiber optic,1,0,1,1,0,1,Month-to-month,1,Electronic check,5,0,0.3575814645172013,Medium risk,13.988586891912913
CUST01129,49,25.26,1096.68,0,0,0,1,0,Fiber optic,1,0,0,1,0,0,Month-to-month,1,Electronic check,2,0,0.6614966084655808,High risk,16.70940432984057
CUST01130,61,25.04,1331.89,0,0,0,1,1,Fiber optic,1,1,1,1,0,1,Two year,1,Credit card,6,0,0.08920585940744123,Low risk,2.2337147195623284
CUST01131,17,113.96,1989.12,0,1,0,1,0,Fiber optic,1,0,1,0,0,1,Two year,1,Bank transfer,3,0,0.17661258777902908,Low risk,20.126770503298154
CUST01132,57,69.71,3649.97,0,0,1,1,1,DSL,1,0,0,1,1,1,Month-to-month,1,Bank transfer,5,0,0.10918722905793828,Low risk,7.611441737628876
CUST01133,55,59.76,3243.33,0,0,0,1,0,DSL,0,0,1,0,1,0,Month-to-month,0,Bank transfer,2,0,0.190863255843066,Low risk,11.405988169181622
CUST01134,47,100.71,4047.36,1,1,0,1,1,No,1,1,0,1,1,0,Month-to-month,1,Electronic check,5,0,0.1697901678400872,Low risk,17.099567803175184
CUST01135,12,103.25,1224.14,0,1,0,0,0,DSL,1,1,0,0,0,0,Month-to-month,0,Electronic check,2,1,0.6810611510440752,High risk,70.31956384530076
CUST01136,62,51.88,2937.43,0,1,0,1,1,No,1,1,0,0,1,0,Month-to-month,1,Electronic check,4,0,0.1329820244919127,Low risk,6.899107430640432
CUST01137,8,88.75,611.42,0,0,0,1,1,DSL,0,1,1,1,1,0,Two year,0,Credit card,5,0,0.30622854159378926,Medium risk,27.177783066448796
CUST01138,21,96.65,1972.74,0,0,0,1,0,No,1,0,0,1,0,1,Two year,1,Credit card,3,0,0.11006943770542728,Low risk,10.638211154229547
CUST01139,70,84.77,5329.6,1,1,1,1,1,Fiber optic,0,1,1,0,0,1,Month-to-month,0,Mailed check,4,0,0.07064711059672368,Low risk,5.988755565284267
CUST01140,72,33.46,2234.13,0,0,1,1,0,Fiber optic,1,0,0,1,1,0,Month-to-month,1,Electronic check,3,0,0.27000890533379507,Low risk,9.034497972468783
CUST01141,25,107.34,2324.22,0,0,0,1,0,DSL,0,0,0,1,1,0,Two year,1,Electronic check,2,1,0.13284979364722765,Low risk,14.260096850093417
CUST01142,12,72.99,770.28,0,1,0,1,1,DSL,1,1,0,0,1,0,Two year,1,Electronic check,4,0,0.3197144444038841,Medium risk,23.335957297039496
CUST01143,15,46.81,638.67,1,0,0,1,0,DSL,0,0,1,1,0,1,Month-to-month,1,Bank transfer,3,1,0.8252247985491707,High risk,38.62877282008669
CUST01144,59,61.37,3142.71,1,0,1,1,0,DSL,0,0,0,0,0,1,Month-to-month,1,Electronic check,1,0,0.21730547063893807,Low risk,13.336036733111628
CUST01145,26,21.83,585.84,0,0,1,1,0,DSL,1,0,0,1,1,0,Month-to-month,0,Credit card,3,1,0.7703183116258973,High risk,16.816048742793335
CUST01146,26,31.04,686.96,1,0,0,1,1,Fiber optic,0,1,1,0,1,0,Month-to-month,1,Mailed check,4,0,0.8430750966329605,High risk,26.169050999487094
CUST01147,47,96.09,4275.84,0,0,0,1,0,Fiber optic,1,1,0,1,0,0,Month-to-month,1,Credit card,3,0,0.2370533685855468,Low risk,22.77845818738519
CUST01148,32,18.0,503.8,0,0,0,1,1,No,1,0,0,0,0,0,Month-to-month,0,Credit card,2,0,0.6810198107924498,High risk,12.258356594264097
CUST01149,10,60.49,551.39,1,0,0,1,1,Fiber optic,1,0,0,0,1,0,One year,1,Bank transfer,3,0,0.7922751413652093,High risk,47.92472330118151
CUST01150,16,71.3,1180.97,1,1,0,0,0,Fiber optic,0,1,0,1,1,1,Month-to-month,1,Bank transfer,4,0,0.7897353737196469,High risk,56.308132146210816
CUST01151,71,23.57,1476.57,0,1,1,1,1,Fiber optic,1,1,1,1,1,0,Month-to-month,1,Bank transfer,6,0,0.25087159956167815,Low risk,5.913043601668754
CUST01152,17,117.25,2079.29,0,0,0,1,1,Fiber optic,0,1,0,1,0,1,Month-to-month,0,Bank transfer,4,0,0.60436346103342,High risk,70.86161580616849
CUST01153,23,41.06,841.59,0,1,0,1,1,Fiber optic,1,0,0,1,1,0,Two year,1,Bank transfer,4,1,0.41046719482832045,Medium risk,16.853783019650837
CUST01154,26,49.03,1272.63,0,0,1,1,0,No,1,0,1,1,0,1,Two year,0,Mailed check,4,0,0.18668292497170533,Low risk,9.153063811362712
CUST01155,7,49.0,329.05,1,0,0,1,0,DSL,0,0,1,0,1,1,Month-to-month,1,Credit card,3,1,0.8565696090573566,High risk,41.97191084381047
CUST01156,14,41.5,596.63,0,0,1,1,1,DSL,0,1,1,0,0,0,Month-to-month,1,Bank transfer,3,1,0.7890063880573265,High risk,32.74376510437905
CUST01157,7,18.15,122.07,1,1,0,1,1,Fiber optic,0,0,1,0,1,1,Two year,1,Bank transfer,4,1,0.7315916521381755,High risk,13.278388486307884
CUST01158,9,92.39,795.68,1,1,1,1,1,DSL,1,0,1,0,1,0,Month-to-month,1,Credit card,4,1,0.7153765745148235,High risk,66.09364171942454
CUST01159,48,116.62,4976.92,0,1,0,1,0,No,0,0,1,1,1,0,Month-to-month,0,Electronic check,3,0,0.09637432624077596,Low risk,11.239173926199294
CUST01160,72,40.88,2599.71,1,0,0,1,0,No,1,1,0,0,0,0,Month-to-month,1,Electronic check,2,0,0.15945392057515373,Low risk,6.5184762731122845
CUST01161,59,85.63,5220.4,0,0,0,1,1,DSL,1,0,1,0,0,0,Month-to-month,0,Mailed check,3,0,0.08810098314202515,Low risk,7.5440871864516135
CUST01162,39,93.67,3344.69,0,1,0,1,1,DSL,1,1,0,0,1,0,Month-to-month,0,Mailed check,4,0,0.20685217099142073,Low risk,19.37584285676638
CUST01163,18,104.54,1739.49,0,0,0,1,1,Fiber optic,1,1,0,0,0,1,Two year,0,Credit card,4,0,0.19907575439809838,Low risk,20.811379364777206
CUST01164,59,61.11,3612.57,0,1,1,1,1,Fiber optic,0,1,1,0,0,0,One year,0,Mailed check,3,0,0.09765347767336198,Low risk,5.9676040206191505
CUST01165,17,48.9,762.94,0,1,1,1,0,DSL,1,0,1,1,1,0,Month-to-month,1,Bank transfer,4,0,0.731895494835566,High risk,35.78968969745918
CUST01166,14,51.18,745.48,1,1,0,1,1,Fiber optic,1,1,1,0,0,1,Two year,1,Mailed check,5,1,0.5043603441749112,Medium risk,25.813162414871954
CUST01167,31,90.69,2804.6,0,1,0,0,0,Fiber optic,1,0,0,1,1,1,Month-to-month,1,Electronic check,4,1,0.5013798065824923,Medium risk,45.470134658966224
CUST01168,24,101.31,2357.25,0,1,1,1,0,DSL,0,0,0,1,0,0,Month-to-month,0,Bank transfer,1,0,0.4966983750945235,Medium risk,50.32051238082618
CUST01169,60,36.52,2248.56,1,1,1,0,0,DSL,0,1,0,1,1,0,One year,1,Credit card,3,0,0.11974756897406577,Low risk,4.373181218932882
CUST01170,45,55.84,2160.81,0,1,0,1,1,Fiber optic,0,0,0,1,1,0,One year,1,Electronic check,3,0,0.3335206614525186,Medium risk,18.623793735508638
CUST01171,3,110.0,297.47,0,0,1,1,1,DSL,0,0,0,1,1,0,Month-to-month,1,Bank transfer,3,0,0.6202134221781961,High risk,68.22347643960157
CUST01172,37,100.28,3498.9,0,1,0,1,0,No,0,0,0,0,1,1,Month-to-month,1,Bank transfer,2,0,0.15737892760908095,Low risk,15.781958860638639
CUST01173,43,118.46,4560.95,0,0,0,1,0,Fiber optic,0,0,0,0,0,0,One year,1,Electronic check,0,0,0.2612815869685452,Low risk,30.951416792293863
CUST01174,40,94.93,3792.57,0,0,0,0,0,Fiber optic,1,0,0,1,1,0,One year,1,Electronic check,3,0,0.22958499122735881,Low risk,21.794503217213173
CUST01175,55,58.11,3304.21,0,0,1,1,0,No,0,0,1,0,1,1,One year,0,Credit card,3,0,0.06011502162432202,Low risk,3.493283906589353
CUST01176,39,78.25,2852.64,0,0,0,1,1,No,1,0,1,0,0,1,Month-to-month,0,Mailed check,4,0,0.24024520933938448,Low risk,18.799187630806834
CUST01177,15,85.42,1176.78,0,1,0,1,1,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Electronic check,2,0,0.792998099103459,High risk,67.73789762541746
CUST01178,4,26.0,108.4,0,1,0,1,1,DSL,1,0,1,1,1,1,Month-to-month,1,Electronic check,6,1,0.9178396703373042,High risk,23.86383142876991
CUST01179,25,73.54,1726.3,0,0,0,1,1,Fiber optic,1,0,0,0,0,1,Month-to-month,1,Bank transfer,3,0,0.6345259352212327,High risk,46.663037276169455
CUST01180,13,90.35,1113.25,0,0,0,1,0,Fiber optic,1,0,0,1,0,0,Two year,1,Bank transfer,2,0,0.39390716692148575,Medium risk,35.589512531356235
CUST01181,33,35.07,1065.11,0,1,0,1,0,DSL,1,1,1,1,0,1,Month-to-month,1,Bank transfer,5,1,0.5613850188004574,Medium risk,19.687772609332043
CUST01182,16,97.62,1611.76,0,1,0,1,0,No,0,1,1,0,0,0,Month-to-month,1,Electronic check,2,0,0.5848198427594914,Medium risk,57.09011305018155
CUST01183,42,77.54,3138.76,0,1,0,1,0,DSL,1,1,1,0,1,1,One year,0,Credit card,5,0,0.1022356688600417,Low risk,7.927353763407635
CUST01184,66,115.13,7617.08,0,0,1,0,0,DSL,0,0,0,1,0,1,Month-to-month,1,Mailed check,2,0,0.02115337517747085,Low risk,2.4353880841822186
CUST01185,55,22.33,1243.33,0,1,0,1,1,DSL,0,0,1,0,0,0,Month-to-month,0,Electronic check,2,0,0.4357030953653113,Medium risk,9.729250119507402
CUST01186,42,45.06,1738.03,0,0,1,1,1,Fiber optic,0,0,0,0,1,1,Two year,0,Mailed check,3,0,0.14605016369297058,Low risk,6.581020376005255
CUST01187,34,79.36,2527.55,0,0,0,0,0,Fiber optic,1,0,0,0,0,1,Two year,1,Mailed check,2,0,0.12033832774801964,Low risk,9.550049690082838
CUST01188,30,48.25,1476.01,0,0,0,1,1,DSL,0,0,0,1,1,1,One year,0,Credit card,4,0,0.3836441321033222,Medium risk,18.510829373985295
CUST01189,13,90.87,1089.94,0,0,0,1,1,DSL,1,1,1,1,1,1,Month-to-month,0,Credit card,7,0,0.6200327493904623,High risk,56.342375937111306
CUST01190,13,95.42,1251.36,0,0,0,1,1,DSL,0,0,0,0,1,0,One year,0,Electronic check,2,0,0.5445430781127129,Medium risk,51.96030051351506
CUST01191,18,28.46,531.85,0,1,0,1,0,Fiber optic,1,1,0,1,1,1,One year,0,Credit card,5,1,0.7337805566955284,High risk,20.88339464355474
CUST01192,32,70.41,2195.99,0,0,1,0,0,DSL,1,0,1,1,0,1,Month-to-month,0,Credit card,4,0,0.4218945647887609,Medium risk,29.705596306776656
CUST01193,39,69.91,2721.92,0,0,1,1,0,No,0,1,0,0,0,1,Month-to-month,0,Credit card,2,0,0.2575547934433101,Low risk,18.005655609621808
CUST01194,46,55.67,2589.04,1,0,0,1,0,DSL,0,0,0,0,0,1,Two year,1,Electronic check,1,0,0.11962983963298658,Low risk,6.659793172368363
CUST01195,29,113.16,3344.02,0,0,0,1,0,No,1,1,0,1,0,0,Month-to-month,1,Bank transfer,3,0,0.2624611016388477,Low risk,29.70009826145201
CUST01196,62,102.41,5898.68,0,1,1,1,1,DSL,0,0,0,1,0,0,One year,1,Electronic check,2,0,0.028604798529246557,Low risk,2.9294174173801397
CUST01197,62,89.12,4753.27,1,0,0,1,1,Fiber optic,1,1,1,1,0,1,Month-to-month,1,Credit card,6,0,0.12409036109061784,Low risk,11.058932980395863
CUST01198,57,90.86,4818.43,0,1,0,1,1,DSL,1,0,1,0,0,1,Month-to-month,1,Electronic check,4,0,0.08420282464537648,Low risk,7.650668647278907
CUST01199,16,65.1,1025.72,0,0,1,1,1,DSL,0,0,0,1,0,0,Month-to-month,0,Bank transfer,2,0,0.7506792789032212,High risk,48.86922105659969
CUST01200,56,111.94,5892.96,0,1,1,1,0,No,0,0,0,1,0,0,Two year,0,Electronic check,1,0,0.014001675122296758,Low risk,1.567347513189899
CUST01201,10,88.85,888.32,0,1,0,1,1,No,0,0,1,0,0,1,Month-to-month,1,Electronic check,3,1,0.668791691725721,High risk,59.4221418098303
CUST01202,30,92.36,2553.01,1,1,0,1,1,Fiber optic,0,1,0,1,0,1,Month-to-month,1,Bank transfer,4,1,0.5241273788481524,Medium risk,48.408404710415354
CUST01203,25,105.89,2586.23,1,1,0,1,1,Fiber optic,0,1,1,0,1,1,One year,0,Credit card,5,0,0.32210584123659375,Medium risk,34.107787528542914
CUST01204,5,45.96,203.9,0,1,1,1,0,Fiber optic,0,1,0,0,1,0,One year,0,Bank transfer,2,1,0.8006504953430048,High risk,36.7978967659645
CUST01205,65,100.32,6519.98,1,0,1,1,0,No,0,1,0,0,1,1,Two year,1,Credit card,3,0,0.0048591069462179375,Low risk,0.48746560884458345
CUST01206,49,37.91,1781.69,0,1,0,1,1,DSL,0,0,1,1,1,1,Month-to-month,1,Electronic check,5,1,0.3741046732474509,Medium risk,14.182308162810862
CUST01207,3,53.22,142.23,0,1,1,1,0,Fiber optic,1,1,1,1,1,1,Month-to-month,1,Mailed check,6,1,0.8420330344781508,High risk,44.81299809492719
CUST01208,45,52.23,2135.02,0,1,1,1,1,Fiber optic,1,0,0,1,1,1,Two year,0,Mailed check,5,0,0.11076357492272719,Low risk,5.785181518214041
CUST01209,14,117.81,1648.88,0,0,0,1,0,Fiber optic,1,1,0,1,0,0,One year,1,Electronic check,3,0,0.5518731184376737,Medium risk,65.01617208314234
CUST01210,30,105.37,2992.05,0,0,1,1,1,No,0,0,0,0,0,1,Month-to-month,1,Mailed check,2,0,0.227671412775141,Low risk,23.989736764116607
CUST01211,68,89.52,5437.27,0,1,0,1,0,DSL,0,1,0,1,1,1,Month-to-month,1,Bank transfer,4,0,0.031276493179436884,Low risk,2.7998716694231898
